Respondent_ID,Name,Age,Gender,City_ID,Age_group
126433,Shray Krishna,19-30,Female,CT113,15-30
126434,Seher Trivedi,31-45,Female,CT113,31-45
126435,Arnav Din,19-30,Female,CT118,15-30
126436,Uthkarsh Ray,19-30,Female,CT117,15-30
126437,Jhanvi Bhat,31-45,Male,CT112,31-45
126438,Adira Shanker,15-18,Male,CT114,15-30
126439,Nitya Bhargava,31-45,Male,CT115,31-45
126440,Madhav Gandhi,31-45,Female,CT113,31-45
126441,Jayan Srinivas,19-30,Male,CT113,15-30
126442,Yashvi Chowdhury,31-45,Male,CT113,31-45
126443,Tara Mani,19-30,Female,CT118,15-30
126444,Uthkarsh Banerjee,31-45,Female,CT119,31-45
126445,Ivan Khosla,31-45,Female,CT116,31-45
126446,Kiaan Viswanathan,31-45,Female,CT113,31-45
126447,Hridaan Dar,15-18,Female,CT117,15-30
126448,Yashvi Agarwal,19-30,Female,CT114,15-30
126449,Anika Dey,31-45,Male,CT113,31-45
126450,Mamooty Dada,65+,Male,CT118,46+
126451,Ranbir Wason,19-30,Male,CT113,15-30
126452,Ivan Ramesh,46-65,Female,CT111,46+
126453,Madhav Gokhale,65+,Male,CT113,46+
126454,Armaan Sabharwal,15-18,Male,CT116,15-30
126455,Renee Luthra,19-30,Male,CT118,15-30
126456,Ivan Ravi,19-30,Male,CT112,15-30
126457,Aarna Kapoor,19-30,Female,CT118,15-30
126458,Tanya Ghose,15-18,Female,CT115,15-30
126459,Zeeshan Dora,15-18,Male,CT114,15-30
126460,Ranbir Hayre,19-30,Male,CT113,15-30
126461,Shlok Thakur,46-65,Male,CT113,46+
126462,Charvi Solanki,19-30,Female,CT112,15-30
126463,Mahika Choudhary,31-45,Male,CT111,31-45
126464,Manjari Saha,15-18,Female,CT118,15-30
126465,Rasha Iyer,31-45,Male,CT116,31-45
126466,Shray Sangha,19-30,Male,CT112,15-30
126467,Lakshay Bala,15-18,Male,CT113,15-30
126468,Sara Sandal,19-30,Female,CT113,15-30
126469,Samiha Bail,19-30,Female,CT113,15-30
126470,Baiju Vig,31-45,Female,CT115,31-45
126471,Renee Banerjee,19-30,Male,CT116,15-30
126472,Aniruddh Kari,19-30,Female,CT116,15-30
126473,Yashvi Chokshi,31-45,Male,CT116,31-45
126474,Ritvik Sahota,31-45,Male,CT118,31-45
126475,Purab Konda,31-45,Male,CT119,31-45
126476,Azad Saran,19-30,Female,CT114,15-30
126477,Seher Karpe,31-45,Non-binary,CT113,31-45
126478,Eshani Loyal,19-30,Female,CT114,15-30
126479,Riya Bandi,31-45,Male,CT113,31-45
126480,Mamooty Hari,15-18,Male,CT113,15-30
126481,Kaira Gola,31-45,Male,CT112,31-45
126482,Riaan Kapadia,19-30,Male,CT114,15-30
126483,Fateh Sanghvi,19-30,Male,CT112,15-30
126484,Jivin Bora,19-30,Male,CT116,15-30
126485,Ira Bhargava,15-18,Male,CT116,15-30
126486,Ranbir Barad,31-45,Non-binary,CT118,31-45
126487,Rania Madan,31-45,Male,CT119,31-45
126488,Darshit Mander,46-65,Female,CT118,46+
126489,Drishya Bakshi,19-30,Female,CT114,15-30
126490,Mohanlal Iyengar,31-45,Female,CT113,31-45
126491,Taimur Tak,19-30,Male,CT113,15-30
126492,Saanvi Ganesh,19-30,Female,CT116,15-30
126493,Sahil Sood,19-30,Male,CT113,15-30
126494,Seher Singhal,15-18,Female,CT117,15-30
126495,Ehsaan Bora,19-30,Female,CT112,15-30
126496,Inaaya  Srinivas,31-45,Male,CT114,31-45
126497,Kaira Bawa,19-30,Male,CT114,15-30
126498,Shray Sharma,19-30,Male,CT115,15-30
126499,Aarna Balasubramanian,31-45,Male,CT113,31-45
126500,Kismat Bala,19-30,Male,CT118,15-30
126501,Inaaya  Uppal,19-30,Male,CT113,15-30
126502,Dhanush Char,19-30,Female,CT118,15-30
126503,Zeeshan Sabharwal,19-30,Non-binary,CT116,15-30
126504,Yashvi Khanna,19-30,Male,CT116,15-30
126505,Kiara Bhat,19-30,Male,CT113,15-30
126506,Oorja Kalla,19-30,Female,CT113,15-30
126507,Ehsaan Magar,19-30,Male,CT112,15-30
126508,Sara Ahluwalia,19-30,Female,CT112,15-30
126509,Renee Sekhon,15-18,Male,CT114,15-30
126510,Rati Subramaniam,19-30,Female,CT117,15-30
126511,Seher Sampath,19-30,Female,CT112,15-30
126512,Hazel Date,31-45,Female,CT113,31-45
126513,Drishya Kunda,31-45,Male,CT113,31-45
126514,Dhruv Jhaveri,31-45,Male,CT111,31-45
126515,Saira Chauhan,31-45,Male,CT113,31-45
126516,Advik Sen,31-45,Male,CT113,31-45
126517,Divij Ramaswamy,19-30,Female,CT112,15-30
126518,Dhanuk Sood,31-45,Male,CT113,31-45
126519,Yuvaan Choudhary,19-30,Male,CT116,15-30
126520,Samarth Manne,15-18,Male,CT114,15-30
126521,Rati Chauhan,46-65,Female,CT112,46+
126522,Rania Amble,19-30,Non-binary,CT118,15-30
126523,Ira Upadhyay,19-30,Male,CT113,15-30
126524,Krish Kashyap,31-45,Male,CT112,31-45
126525,Taimur Seshadri,31-45,Male,CT117,31-45
126526,Ivan Ratta,31-45,Female,CT118,31-45
126527,Manikya Chandra,19-30,Male,CT116,15-30
126528,Jayan Bhatnagar,19-30,Male,CT117,15-30
126529,Ranbir Kakar,15-18,Male,CT112,15-30
126530,Ranbir Kamdar,19-30,Female,CT116,15-30
126531,Badal Dara,15-18,Female,CT113,15-30
126532,Ivan Taneja,19-30,Male,CT113,15-30
126533,Uthkarsh Bhavsar,31-45,Male,CT114,31-45
126534,Raghav Madan,19-30,Female,CT112,15-30
126535,Renee Mand,15-18,Male,CT113,15-30
126536,Manikya Kota,31-45,Male,CT112,31-45
126537,Divyansh Mandal,19-30,Male,CT112,15-30
126538,Ranbir Mane,19-30,Male,CT114,15-30
126539,Kashvi Chakrabarti,46-65,Male,CT119,46+
126540,Yuvraj  Seshadri,19-30,Male,CT116,15-30
126541,Yakshit Sunder,19-30,Male,CT113,15-30
126542,Khushi Shanker,15-18,Male,CT116,15-30
126543,Adah Singhal,19-30,Male,CT119,15-30
126544,Nakul Sarkar,19-30,Male,CT118,15-30
126545,Ishita Ahuja,19-30,Male,CT116,15-30
126546,Zoya Dixit,19-30,Female,CT113,15-30
126547,Ayesha Badami,31-45,Female,CT113,31-45
126548,Prisha Trivedi,19-30,Male,CT112,15-30
126549,Lakshit Kumar,19-30,Male,CT116,15-30
126550,Veer Bansal,31-45,Male,CT117,31-45
126551,Yuvaan Vyas,31-45,Male,CT112,31-45
126552,Fateh Salvi,31-45,Male,CT114,31-45
126553,Sana Varughese,19-30,Male,CT117,15-30
126554,Yuvraj  Bava,19-30,Male,CT113,15-30
126555,Shayak Lad,31-45,Female,CT112,31-45
126556,Manjari Bora,19-30,Female,CT112,15-30
126557,Anahita Bhatt,31-45,Male,CT116,31-45
126558,Vardaniya Gupta,15-18,Female,CT112,15-30
126559,Keya Barad,15-18,Non-binary,CT111,15-30
126560,Jhanvi Basu,19-30,Male,CT116,15-30
126561,Indrajit Ravel,46-65,Non-binary,CT115,46+
126562,Saanvi Dyal,15-18,Male,CT118,15-30
126563,Yuvraj  Rajagopal,15-18,Male,CT113,15-30
126564,Baiju Tella,15-18,Male,CT117,15-30
126565,Nirvi Tailor,19-30,Male,CT113,15-30
126566,Rhea Desai,15-18,Male,CT113,15-30
126567,Ishita Viswanathan,19-30,Female,CT116,15-30
126568,Darshit Krishnamurthy,31-45,Male,CT114,31-45
126569,Vanya Roy,15-18,Male,CT114,15-30
126570,Tarini Banik,19-30,Female,CT115,15-30
126571,Kimaya Ben,31-45,Male,CT120,31-45
126572,Raghav Chad,19-30,Male,CT115,15-30
126573,Kiaan Dugar,15-18,Male,CT118,15-30
126574,Faiyaz Saran,15-18,Female,CT112,15-30
126575,Priyansh Kapoor,19-30,Female,CT113,15-30
126576,Purab Rege,46-65,Female,CT112,46+
126577,Devansh Khare,19-30,Male,CT119,15-30
126578,Zara Kala,19-30,Male,CT116,15-30
126579,Jiya Bhalla,15-18,Male,CT113,15-30
126580,Vanya Tripathi,15-18,Male,CT120,15-30
126581,Vihaan Sha,31-45,Female,CT119,31-45
126582,Aradhya Sahni,15-18,Male,CT114,15-30
126583,Rasha Sethi,19-30,Non-binary,CT112,15-30
126584,Mishti Divan,15-18,Male,CT113,15-30
126585,Advika Upadhyay,31-45,Male,CT112,31-45
126586,Vardaniya Sane,31-45,Male,CT113,31-45
126587,Rania Ben,19-30,Female,CT113,15-30
126588,Mannat Chawla,31-45,Male,CT116,31-45
126589,Kismat Chowdhury,19-30,Male,CT113,15-30
126590,Dhruv Sandal,15-18,Male,CT113,15-30
126591,Armaan Keer,65+,Male,CT113,46+
126592,Sara Kaur,31-45,Male,CT116,31-45
126593,Heer Babu,19-30,Male,CT112,15-30
126594,Nitara Uppal,65+,Male,CT116,46+
126595,Veer Ramachandran,15-18,Male,CT119,15-30
126596,Dhanush Bumb,15-18,Male,CT112,15-30
126597,Dhruv Ahluwalia,15-18,Male,CT112,15-30
126598,Miraan Borah,15-18,Female,CT113,15-30
126599,Anika Butala,31-45,Female,CT115,31-45
126600,Kiaan Mangat,15-18,Female,CT115,15-30
126601,Kiara Virk,19-30,Female,CT117,15-30
126602,Armaan Bumb,15-18,Male,CT115,15-30
126603,Jayesh Sachar,15-18,Male,CT115,15-30
126604,Aayush Sahota,15-18,Male,CT113,15-30
126605,Jayesh Chaudhry,19-30,Male,CT113,15-30
126606,Samar Chaudry,31-45,Male,CT113,31-45
126607,Hansh Iyengar,15-18,Female,CT113,15-30
126608,Suhana Kurian,19-30,Female,CT114,15-30
126609,Suhana Ahuja,31-45,Male,CT116,31-45
126610,Piya Dayal,19-30,Male,CT112,15-30
126611,Vaibhav Sabharwal,46-65,Female,CT113,46+
126612,Tejas Rau,19-30,Non-binary,CT113,15-30
126613,Ivan Bhatt,19-30,Male,CT114,15-30
126614,Vanya Goswami,19-30,Non-binary,CT118,15-30
126615,Kimaya Sandal,19-30,Non-binary,CT112,15-30
126616,Nirvi Bhatt,19-30,Male,CT113,15-30
126617,Aarav Shan,19-30,Male,CT112,15-30
126618,Sara Mall,19-30,Male,CT116,15-30
126619,Devansh Sanghvi,19-30,Male,CT115,15-30
126620,Tanya Din,15-18,Male,CT113,15-30
126621,Heer Chaudhari,31-45,Male,CT112,31-45
126622,Aarav Banerjee,15-18,Female,CT117,15-30
126623,Veer Sachar,31-45,Female,CT116,31-45
126624,Piya Karnik,19-30,Female,CT112,15-30
126625,Ritvik Ahuja,15-18,Male,CT113,15-30
126626,Miraan Jayaraman,15-18,Male,CT116,15-30
126627,Shalv Hegde,19-30,Non-binary,CT119,15-30
126628,Ahana  Sankaran,19-30,Female,CT115,15-30
126629,Hrishita Bedi,31-45,Male,CT116,31-45
126630,Aaryahi Goswami,19-30,Male,CT112,15-30
126631,Eva Jha,15-18,Male,CT111,15-30
126632,Keya Sachdev,46-65,Male,CT116,46+
126633,Jiya Sinha,19-30,Male,CT118,15-30
126634,Ela Venkatesh,19-30,Female,CT116,15-30
126635,Arhaan Ranganathan,19-30,Male,CT113,15-30
126636,Aarna Bassi,19-30,Female,CT118,15-30
126637,Anya Keer,19-30,Male,CT113,15-30
126638,Elakshi Kamdar,19-30,Male,CT112,15-30
126639,Yuvraj  Toor,31-45,Male,CT116,31-45
126640,Mohanlal Anne,19-30,Male,CT112,15-30
126641,Jhanvi Bala,65+,Female,CT112,46+
126642,Zain Varghese,15-18,Female,CT113,15-30
126643,Advik Bahl,19-30,Non-binary,CT114,15-30
126644,Jayan Saraf,31-45,Male,CT113,31-45
126645,Kabir Chowdhury,31-45,Male,CT113,31-45
126646,Zoya Keer,19-30,Male,CT112,15-30
126647,Ritvik Butala,19-30,Male,CT117,15-30
126648,Alisha Tailor,15-18,Male,CT119,15-30
126649,Sahil Tara,15-18,Female,CT120,15-30
126650,Indrajit Bahri,19-30,Female,CT113,15-30
126651,Purab Gour,31-45,Male,CT113,31-45
126652,Piya Khare,19-30,Male,CT112,15-30
126653,Taran Comar,31-45,Female,CT116,31-45
126654,Zeeshan Bose,15-18,Female,CT113,15-30
126655,Vivaan Sarna,46-65,Non-binary,CT118,46+
126656,Pari Swamy,19-30,Non-binary,CT112,15-30
126657,Himmat Jani,19-30,Female,CT116,15-30
126658,Onkar Kanda,19-30,Male,CT113,15-30
126659,Aarush Ravel,19-30,Female,CT114,15-30
126660,Miraya Chokshi,19-30,Female,CT113,15-30
126661,Farhan Shanker,19-30,Female,CT113,15-30
126662,Devansh Jain,19-30,Female,CT117,15-30
126663,Nitya Dua,19-30,Female,CT114,15-30
126664,Onkar Manda,19-30,Male,CT117,15-30
126665,Dhruv Jaggi,19-30,Male,CT117,15-30
126666,Riya Sane,15-18,Male,CT114,15-30
126667,Dhruv Magar,31-45,Male,CT112,31-45
126668,Dhanuk Koshy,15-18,Male,CT113,15-30
126669,Indranil Bhatt,31-45,Male,CT114,31-45
126670,Mahika Lall,19-30,Male,CT119,15-30
126671,Nirvi Dewan,31-45,Female,CT113,31-45
126672,Jayant Deo,65+,Female,CT113,46+
126673,Zeeshan Bedi,15-18,Male,CT114,15-30
126674,Elakshi Karnik,15-18,Male,CT119,15-30
126675,Anya Gour,31-45,Male,CT112,31-45
126676,Ranbir Chakrabarti,31-45,Male,CT116,31-45
126677,Prisha Mandal,19-30,Male,CT112,15-30
126678,Nayantara Hayre,19-30,Male,CT112,15-30
126679,Himmat Ganesh,19-30,Non-binary,CT116,15-30
126680,Dharmajan Choudhary,19-30,Male,CT113,15-30
126681,Yashvi Jani,19-30,Male,CT112,15-30
126682,Dishani Hegde,46-65,Male,CT116,46+
126683,Aarna Desai,19-30,Female,CT112,15-30
126684,Inaaya  Gade,65+,Male,CT113,46+
126685,Alisha Kuruvilla,19-30,Male,CT116,15-30
126686,Inaaya  Garg,19-30,Male,CT112,15-30
126687,Siya Chawla,19-30,Non-binary,CT113,15-30
126688,Tejas Mammen,19-30,Male,CT113,15-30
126689,Anvi Bali,19-30,Male,CT111,15-30
126690,Armaan Bhagat,19-30,Female,CT116,15-30
126691,Lagan Rajan,19-30,Female,CT117,15-30
126692,Pranay Saini,15-18,Non-binary,CT113,15-30
126693,Anay Bir,15-18,Male,CT118,15-30
126694,Bhavin Mani,19-30,Male,CT112,15-30
126695,Ira Chopra,19-30,Non-binary,CT118,15-30
126696,Anahita Bhatia,15-18,Female,CT113,15-30
126697,Nirvaan Divan,19-30,Male,CT113,15-30
126698,Miraan Shan,19-30,Non-binary,CT112,15-30
126699,Nitara Badami,19-30,Female,CT114,15-30
126700,Khushi Sangha,19-30,Male,CT113,15-30
126701,Rania Mall,31-45,Male,CT112,31-45
126702,Krish Edwin,19-30,Male,CT113,15-30
126703,Ishita Sodhi,15-18,Female,CT116,15-30
126704,Samaira Bahri,15-18,Female,CT118,15-30
126705,Anya Choudhury,15-18,Male,CT113,15-30
126706,Aarav Madan,19-30,Male,CT116,15-30
126707,Eva Bora,19-30,Male,CT115,15-30
126708,Bhavin Gala,19-30,Male,CT114,15-30
126709,Kavya Tata,19-30,Male,CT114,15-30
126710,Zara Shroff,19-30,Male,CT116,15-30
126711,Elakshi Chaudhuri,19-30,Male,CT119,15-30
126712,Vritika Sharaf,19-30,Male,CT116,15-30
126713,Shray Bajaj,31-45,Male,CT111,31-45
126714,Kartik Hayer,31-45,Male,CT113,31-45
126715,Gatik Manda,15-18,Male,CT114,15-30
126716,Vardaniya Sastry,19-30,Female,CT113,15-30
126717,Adah Rattan,19-30,Female,CT113,15-30
126718,Nishith Upadhyay,15-18,Male,CT111,15-30
126719,Sana Anne,31-45,Male,CT116,31-45
126720,Kimaya Kashyap,19-30,Male,CT111,15-30
126721,Jayesh Kapadia,19-30,Female,CT114,15-30
126722,Emir Sinha,46-65,Male,CT116,46+
126723,Yakshit Krish,19-30,Male,CT114,15-30
126724,Ivana Aurora,46-65,Male,CT113,46+
126725,Pari Kulkarni,19-30,Male,CT113,15-30
126726,Zain Dani,31-45,Female,CT113,31-45
126727,Myra Kala,19-30,Female,CT113,15-30
126728,Ryan Kurian,19-30,Male,CT112,15-30
126729,Vedika Sama,31-45,Male,CT114,31-45
126730,Rhea Desai,31-45,Male,CT112,31-45
126731,Advik Vig,19-30,Male,CT113,15-30
126732,Mohanlal Bhasin,15-18,Female,CT113,15-30
126733,Tarini Bedi,15-18,Non-binary,CT118,15-30
126734,Charvi Ratti,19-30,Male,CT113,15-30
126735,Zoya Contractor,31-45,Male,CT116,31-45
126736,Urvi Dar,46-65,Male,CT118,46+
126737,Ranbir Tata,15-18,Male,CT113,15-30
126738,Kabir Bhavsar,19-30,Male,CT114,15-30
126739,Taran Trivedi,31-45,Male,CT118,31-45
126740,Vaibhav Kaur,19-30,Female,CT111,15-30
126741,Hridaan Banerjee,15-18,Female,CT116,15-30
126742,Anika Bhasin,46-65,Male,CT116,46+
126743,Sana Kala,15-18,Male,CT112,15-30
126744,Kartik Bahl,19-30,Male,CT118,15-30
126745,Yashvi Sem,19-30,Male,CT118,15-30
126746,Charvi Bains,19-30,Male,CT113,15-30
126747,Kanav Gara,19-30,Male,CT119,15-30
126748,Sahil Koshy,31-45,Male,CT113,31-45
126749,Ivan Guha,15-18,Male,CT113,15-30
126750,Aarush Basak,31-45,Male,CT117,31-45
126751,Mehul Dey,31-45,Female,CT114,31-45
126752,Advik Ghosh,19-30,Female,CT118,15-30
126753,Divit Bandi,19-30,Male,CT112,15-30
126754,Dishani Arora,19-30,Non-binary,CT116,15-30
126755,Yuvaan Bhasin,31-45,Female,CT111,31-45
126756,Nirvi Brahmbhatt,19-30,Female,CT116,15-30
126757,Tanya Shetty,19-30,Female,CT112,15-30
126758,Tejas Kar,31-45,Male,CT118,31-45
126759,Jayan Mammen,15-18,Non-binary,CT117,15-30
126760,Nayantara Ramanathan,46-65,Female,CT116,46+
126761,Dhanush Sheth,19-30,Female,CT113,15-30
126762,Krish Kalla,15-18,Male,CT114,15-30
126763,Kashvi Zachariah,46-65,Male,CT111,46+
126764,Suhana Dash,19-30,Male,CT120,15-30
126765,Aarav Tank,19-30,Male,CT114,15-30
126766,Anya Chana,19-30,Male,CT113,15-30
126767,Drishya Bhargava,19-30,Male,CT113,15-30
126768,Samiha Dugal,31-45,Female,CT116,31-45
126769,Parinaaz Rege,31-45,Male,CT120,31-45
126770,Khushi Wadhwa,65+,Male,CT112,46+
126771,Ehsaan Sundaram,15-18,Female,CT117,15-30
126772,Tarini Kar,19-30,Male,CT114,15-30
126773,Bhavin Vora,31-45,Female,CT112,31-45
126774,Vanya Bhat,19-30,Male,CT119,15-30
126775,Armaan Krishna,19-30,Female,CT115,15-30
126776,Ayesha Bhagat,19-30,Female,CT114,15-30
126777,Jayesh Korpal,19-30,Male,CT113,15-30
126778,Navya Deshpande,15-18,Male,CT113,15-30
126779,Taran Sarkar,31-45,Male,CT112,31-45
126780,Ehsaan Kumer,31-45,Female,CT120,31-45
126781,Shray Bajwa,15-18,Male,CT115,15-30
126782,Ishaan Sankar,19-30,Male,CT114,15-30
126783,Inaaya  Dayal,31-45,Male,CT113,31-45
126784,Adah Karpe,19-30,Female,CT112,15-30
126785,Dhanush Kapoor,19-30,Female,CT113,15-30
126786,Anay Chandra,19-30,Male,CT113,15-30
126787,Nayantara Sankar,19-30,Male,CT119,15-30
126788,Manikya Savant,19-30,Male,CT112,15-30
126789,Gokul Shukla,65+,Female,CT118,46+
126790,Indranil Jha,19-30,Male,CT116,15-30
126791,Neysa Jain,65+,Male,CT113,46+
126792,Jivika Upadhyay,19-30,Female,CT113,15-30
126793,Indrajit Bahl,19-30,Male,CT118,15-30
126794,Eshani Mandal,19-30,Male,CT117,15-30
126795,Mishti Varghese,19-30,Female,CT115,15-30
126796,Nishith Sami,15-18,Female,CT120,15-30
126797,Ivan Lala,31-45,Male,CT112,31-45
126798,Kiaan Lad,19-30,Male,CT116,15-30
126799,Lavanya Kadakia,31-45,Female,CT115,31-45
126800,Aaina Bala,19-30,Male,CT113,15-30
126801,Tushar Dass,19-30,Female,CT113,15-30
126802,Divit Shenoy,15-18,Female,CT117,15-30
126803,Onkar Rajagopal,15-18,Female,CT113,15-30
126804,Mahika Guha,19-30,Male,CT117,15-30
126805,Kabir Gopal,19-30,Female,CT112,15-30
126806,Damini Dani,19-30,Male,CT116,15-30
126807,Ivana Ghosh,15-18,Male,CT119,15-30
126808,Dhanuk Andra,31-45,Male,CT117,31-45
126809,Bhamini Hegde,19-30,Male,CT119,15-30
126810,Sana Vora,31-45,Female,CT113,31-45
126811,Nitya Krishnamurthy,31-45,Male,CT118,31-45
126812,Nehmat Wable,19-30,Female,CT112,15-30
126813,Hrishita Bahri,31-45,Non-binary,CT116,31-45
126814,Jivika Andra,15-18,Male,CT114,15-30
126815,Aarav Bose,19-30,Non-binary,CT118,15-30
126816,Dharmajan Tiwari,19-30,Female,CT112,15-30
126817,Raunak Kale,46-65,Male,CT114,46+
126818,Gatik Garg,46-65,Male,CT116,46+
126819,Shray Suri,19-30,Female,CT113,15-30
126820,Himmat Handa,46-65,Female,CT118,46+
126821,Anay Balan,19-30,Male,CT113,15-30
126822,Navya Saini,19-30,Female,CT114,15-30
126823,Yakshit Dar,31-45,Female,CT116,31-45
126824,Dhruv Shere,31-45,Female,CT116,31-45
126825,Hunar Gandhi,15-18,Male,CT111,15-30
126826,Prisha Thakur,19-30,Non-binary,CT119,15-30
126827,Tarini Bhat,31-45,Male,CT113,31-45
126828,Mahika Sahota,19-30,Male,CT113,15-30
126829,Abram Date,31-45,Male,CT112,31-45
126830,Taran Mand,19-30,Male,CT112,15-30
126831,Priyansh Kaul,19-30,Male,CT112,15-30
126832,Jivika Vohra,19-30,Non-binary,CT114,15-30
126833,Dharmajan Suri,19-30,Female,CT113,15-30
126834,Shayak Mani,15-18,Female,CT114,15-30
126835,Ranbir Rajagopalan,19-30,Male,CT118,15-30
126836,Anya Vasa,19-30,Female,CT113,15-30
126837,Suhana Dhar,19-30,Female,CT112,15-30
126838,Ira Konda,19-30,Female,CT114,15-30
126839,Elakshi Lall,19-30,Female,CT115,15-30
126840,Zoya Manda,19-30,Male,CT118,15-30
126841,Rania Dayal,19-30,Female,CT114,15-30
126842,Advik Vora,31-45,Male,CT113,31-45
126843,Drishya Shah,19-30,Male,CT113,15-30
126844,Zoya Bhatia,31-45,Female,CT116,31-45
126845,Ritvik Verma,19-30,Male,CT116,15-30
126846,Kanav Swamy,19-30,Male,CT112,15-30
126847,Arhaan Gandhi,19-30,Male,CT119,15-30
126848,Samiha Goyal,19-30,Female,CT112,15-30
126849,Rati Saraf,15-18,Male,CT113,15-30
126850,Rati Gandhi,31-45,Male,CT113,31-45
126851,Badal Basu,19-30,Male,CT112,15-30
126852,Nirvi Bhalla,19-30,Male,CT116,15-30
126853,Riya Venkatesh,31-45,Female,CT118,31-45
126854,Eshani Samra,15-18,Male,CT112,15-30
126855,Rhea Tella,19-30,Male,CT114,15-30
126856,Tiya Kohli,19-30,Non-binary,CT118,15-30
126857,Jayant Lalla,31-45,Male,CT113,31-45
126858,Prerak Sridhar,19-30,Male,CT115,15-30
126859,Onkar Rajagopal,15-18,Non-binary,CT113,15-30
126860,Seher Roy,31-45,Female,CT116,31-45
126861,Hrishita Maharaj,46-65,Male,CT118,46+
126862,Miraan Sridhar,31-45,Male,CT115,31-45
126863,Nirvi Mani,19-30,Male,CT116,15-30
126864,Divit Chakraborty,19-30,Male,CT116,15-30
126865,Shayak Bajwa,19-30,Male,CT113,15-30
126866,Aarush Sarma,15-18,Female,CT112,15-30
126867,Anya Rattan,19-30,Female,CT113,15-30
126868,Rhea Amble,19-30,Male,CT112,15-30
126869,Yuvraj  Upadhyay,19-30,Male,CT113,15-30
126870,Jiya Ahuja,31-45,Male,CT115,31-45
126871,Nayantara Sarma,31-45,Male,CT116,31-45
126872,Devansh Thaman,19-30,Non-binary,CT119,15-30
126873,Eshani Manne,31-45,Male,CT118,31-45
126874,Ishita Ahluwalia,31-45,Male,CT112,31-45
126875,Yashvi Doshi,19-30,Female,CT113,15-30
126876,Pari Ray,19-30,Male,CT119,15-30
126877,Neysa Thaman,31-45,Female,CT116,31-45
126878,Vardaniya Karnik,19-30,Male,CT116,15-30
126879,Pranay Dyal,19-30,Male,CT118,15-30
126880,Hiran Bava,19-30,Male,CT111,15-30
126881,Yuvaan Bera,15-18,Male,CT116,15-30
126882,Jayan Sarkar,19-30,Male,CT113,15-30
126883,Priyansh Chaudhuri,19-30,Male,CT120,15-30
126884,Dharmajan Balan,19-30,Male,CT113,15-30
126885,Samaira Varma,19-30,Male,CT116,15-30
126886,Ishaan Ramesh,31-45,Male,CT112,31-45
126887,Tejas Tandon,19-30,Non-binary,CT112,15-30
126888,Diya Mammen,19-30,Female,CT113,15-30
126889,Jayant Kata,19-30,Male,CT113,15-30
126890,Oorja Mangat,15-18,Female,CT113,15-30
126891,Hridaan Mallick,19-30,Male,CT113,15-30
126892,Stuvan Gour,19-30,Female,CT113,15-30
126893,Kashvi Rama,19-30,Female,CT111,15-30
126894,Zaina Bhatnagar,19-30,Female,CT116,15-30
126895,Keya Madan,31-45,Male,CT117,31-45
126896,Chirag Dewan,19-30,Male,CT113,15-30
126897,Hridaan Tank,19-30,Male,CT116,15-30
126898,Tarini Sethi,19-30,Male,CT118,15-30
126899,Myra Bath,19-30,Male,CT114,15-30
126900,Riaan Wali,19-30,Male,CT111,15-30
126901,Parinaaz Basak,19-30,Female,CT112,15-30
126902,Mahika Sathe,31-45,Non-binary,CT116,31-45
126903,Kartik Bhakta,19-30,Female,CT117,15-30
126904,Sana Varkey,19-30,Female,CT115,15-30
126905,Anahi Lata,19-30,Female,CT113,15-30
126906,Armaan Chaudhuri,15-18,Non-binary,CT113,15-30
126907,Veer Randhawa,31-45,Female,CT116,31-45
126908,Ira Shere,19-30,Male,CT113,15-30
126909,Chirag Soni,19-30,Male,CT113,15-30
126910,Tushar Tata,31-45,Female,CT113,31-45
126911,Vihaan Buch,19-30,Male,CT114,15-30
126912,Ishita Randhawa,19-30,Male,CT113,15-30
126913,Kiaan Srivastava,19-30,Male,CT118,15-30
126914,Riya Deep,31-45,Male,CT111,31-45
126915,Aarav Madan,19-30,Female,CT113,15-30
126916,Manikya Mahajan,31-45,Female,CT116,31-45
126917,Prisha Kalita,19-30,Male,CT117,15-30
126918,Shamik Agarwal,15-18,Male,CT116,15-30
